JCKBH,FAH,XWH,JKD,CDZ,KSSJ,JSSJ
4004,1,3,东,直,1900-01-01 17:44:39,1900-01-01 17:45:12
4004,1,3,东,直,1900-01-01 17:46:06,1900-01-01 17:46:39
4004,1,3,东,直,1900-01-01 17:47:33,1900-01-01 17:48:06
4004,1,3,东,直,1900-01-01 17:49:00,1900-01-01 17:49:33
4004,1,3,东,直,1900-01-01 17:50:27,1900-01-01 17:51:00
4004,1,3,东,直,1900-01-01 17:51:54,1900-01-01 17:52:27
4004,1,3,东,直,1900-01-01 17:53:21,1900-01-01 17:53:54
4004,1,3,东,直,1900-01-01 17:54:48,1900-01-01 17:55:21
4004,1,3,东,直,1900-01-01 17:56:15,1900-01-01 17:56:48
4004,1,3,东,直,1900-01-01 17:57:42,1900-01-01 17:58:15
4004,1,3,东,直,1900-01-01 17:59:09,1900-01-01 17:59:42
4004,1,3,东,直,1900-01-01 18:00:36,1900-01-01 18:01:09
4004,1,1,北,左,1900-01-01 16:59:30,1900-01-01 17:00:03
4004,1,1,北,左,1900-01-01 17:01:30,1900-01-01 17:02:03
4004,1,1,北,左,1900-01-01 17:02:57,1900-01-01 17:03:30
4004,1,1,北,左,1900-01-01 17:04:24,1900-01-01 17:04:57
4004,1,1,北,左,1900-01-01 17:05:51,1900-01-01 17:06:24
4004,1,1,北,左,1900-01-01 17:07:18,1900-01-01 17:07:51
4004,1,1,北,左,1900-01-01 17:08:45,1900-01-01 17:09:18
4004,1,1,北,左,1900-01-01 17:10:12,1900-01-01 17:10:45
4004,1,1,北,左,1900-01-01 17:11:39,1900-01-01 17:12:12
4004,1,1,北,左,1900-01-01 17:13:06,1900-01-01 17:13:39
4004,1,1,北,左,1900-01-01 17:14:33,1900-01-01 17:15:06
4004,1,1,北,左,1900-01-01 17:16:00,1900-01-01 17:16:33
4004,1,1,北,左,1900-01-01 17:17:27,1900-01-01 17:18:00
4004,1,1,北,左,1900-01-01 17:18:54,1900-01-01 17:19:27
4004,1,1,北,左,1900-01-01 17:20:21,1900-01-01 17:20:54
4004,1,1,北,左,1900-01-01 17:21:48,1900-01-01 17:22:21
4004,1,1,北,左,1900-01-01 17:23:15,1900-01-01 17:23:48
4004,1,1,北,左,1900-01-01 17:24:42,1900-01-01 17:25:15
4004,1,1,北,左,1900-01-01 17:26:09,1900-01-01 17:26:42
4004,1,1,北,左,1900-01-01 17:27:36,1900-01-01 17:28:09
4004,1,1,北,左,1900-01-01 17:29:03,1900-01-01 17:29:36
4004,1,1,北,左,1900-01-01 17:30:30,1900-01-01 17:31:03
4004,1,1,北,左,1900-01-01 17:31:57,1900-01-01 17:32:30
4004,1,1,北,左,1900-01-01 17:33:24,1900-01-01 17:33:57
4004,1,1,北,左,1900-01-01 17:34:51,1900-01-01 17:35:24
4004,1,1,北,左,1900-01-01 17:36:18,1900-01-01 17:36:51
4004,1,1,北,左,1900-01-01 17:37:45,1900-01-01 17:38:18
4004,1,1,北,左,1900-01-01 17:39:12,1900-01-01 17:39:45
4004,1,1,北,左,1900-01-01 17:40:39,1900-01-01 17:41:12
4004,1,1,北,左,1900-01-01 17:42:06,1900-01-01 17:42:39
4004,1,1,北,左,1900-01-01 17:43:33,1900-01-01 17:44:06
4004,1,1,北,左,1900-01-01 17:45:00,1900-01-01 17:45:33
4004,1,1,北,左,1900-01-01 17:46:27,1900-01-01 17:47:00
4004,1,1,北,左,1900-01-01 17:47:54,1900-01-01 17:48:27
4004,1,1,北,左,1900-01-01 17:49:21,1900-01-01 17:49:54
4004,1,1,北,左,1900-01-01 17:50:48,1900-01-01 17:51:21
4004,1,1,北,左,1900-01-01 17:52:15,1900-01-01 17:52:48
4004,1,1,北,左,1900-01-01 17:53:42,1900-01-01 17:54:15
4004,1,1,北,左,1900-01-01 17:55:09,1900-01-01 17:55:42
4004,1,1,北,左,1900-01-01 17:56:36,1900-01-01 17:57:09
4004,1,1,北,左,1900-01-01 17:58:03,1900-01-01 17:58:36
4004,1,1,北,左,1900-01-01 17:59:30,1900-01-01 18:00:03
4005,1,3,西,直,1900-01-01 17:00:16,1900-01-01 17:00:49
4005,1,3,西,直,1900-01-01 17:02:16,1900-01-01 17:02:49
4005,1,3,西,直,1900-01-01 17:03:43,1900-01-01 17:04:16
4005,1,3,西,直,1900-01-01 17:05:10,1900-01-01 17:05:43
4005,1,3,西,直,1900-01-01 17:06:37,1900-01-01 17:07:10
4005,1,3,西,直,1900-01-01 17:08:04,1900-01-01 17:08:37
4005,1,3,西,直,1900-01-01 17:09:31,1900-01-01 17:10:04
4005,1,3,西,直,1900-01-01 17:10:58,1900-01-01 17:11:31
4005,1,3,西,直,1900-01-01 17:12:25,1900-01-01 17:12:58
4005,1,3,西,直,1900-01-01 17:13:52,1900-01-01 17:14:25
4005,1,3,西,直,1900-01-01 17:15:19,1900-01-01 17:15:52
4005,1,3,西,直,1900-01-01 17:16:46,1900-01-01 17:17:19
4005,1,3,西,直,1900-01-01 17:18:13,1900-01-01 17:18:46
4005,1,3,西,直,1900-01-01 17:19:40,1900-01-01 17:20:13
4005,1,3,西,直,1900-01-01 17:21:07,1900-01-01 17:21:40
4005,1,3,西,直,1900-01-01 17:22:34,1900-01-01 17:23:07
4005,1,3,西,直,1900-01-01 17:24:01,1900-01-01 17:24:34
4005,1,3,西,直,1900-01-01 17:25:28,1900-01-01 17:26:01
4005,1,3,西,直,1900-01-01 17:26:55,1900-01-01 17:27:28
4005,1,3,西,直,1900-01-01 17:28:22,1900-01-01 17:28:55
4005,1,3,西,直,1900-01-01 17:29:49,1900-01-01 17:30:22
4005,1,3,西,直,1900-01-01 17:31:16,1900-01-01 17:31:49
4005,1,3,西,直,1900-01-01 17:32:43,1900-01-01 17:33:16
4005,1,3,西,直,1900-01-01 17:34:10,1900-01-01 17:34:43
4005,1,3,西,直,1900-01-01 17:35:37,1900-01-01 17:36:10
4005,1,3,西,直,1900-01-01 17:37:04,1900-01-01 17:37:37
4005,1,3,西,直,1900-01-01 17:38:31,1900-01-01 17:39:04
4005,1,3,西,直,1900-01-01 17:39:58,1900-01-01 17:40:31
4005,1,3,西,直,1900-01-01 17:41:25,1900-01-01 17:41:58
4005,1,3,西,直,1900-01-01 17:42:52,1900-01-01 17:43:25
4005,1,3,西,直,1900-01-01 17:44:19,1900-01-01 17:44:52
4005,1,3,西,直,1900-01-01 17:45:46,1900-01-01 17:46:19
4005,1,3,西,直,1900-01-01 17:47:13,1900-01-01 17:47:46
4005,1,3,西,直,1900-01-01 17:48:40,1900-01-01 17:49:13
4005,1,3,西,直,1900-01-01 17:50:07,1900-01-01 17:50:40
4005,1,3,西,直,1900-01-01 17:51:34,1900-01-01 17:52:07
4005,1,3,西,直,1900-01-01 17:53:01,1900-01-01 17:53:34
4005,1,3,西,直,1900-01-01 17:54:28,1900-01-01 17:55:01
4005,1,3,西,直,1900-01-01 17:55:55,1900-01-01 17:56:28
4005,1,3,西,直,1900-01-01 17:57:22,1900-01-01 17:57:55
4005,1,3,西,直,1900-01-01 17:58:49,1900-01-01 17:59:22
4005,1,3,西,直,1900-01-01 18:00:16,1900-01-01 18:00:49
4005,1,4,西,左,1900-01-01 17:00:49,1900-01-01 17:01:22
4005,1,4,西,左,1900-01-01 17:02:49,1900-01-01 17:03:22
4005,1,4,西,左,1900-01-01 17:04:16,1900-01-01 17:04:49
4005,1,4,西,左,1900-01-01 17:05:43,1900-01-01 17:06:16
4005,1,4,西,左,1900-01-01 17:07:10,1900-01-01 17:07:43
4005,1,4,西,左,1900-01-01 17:08:37,1900-01-01 17:09:10
4005,1,4,西,左,1900-01-01 17:10:04,1900-01-01 17:10:37
4005,1,4,西,左,1900-01-01 17:11:31,1900-01-01 17:12:04
4005,1,4,西,左,1900-01-01 17:12:58,1900-01-01 17:13:31
4005,1,4,西,左,1900-01-01 17:14:25,1900-01-01 17:14:58
4005,1,4,西,左,1900-01-01 17:15:52,1900-01-01 17:16:25
4005,1,4,西,左,1900-01-01 17:17:19,1900-01-01 17:17:52
4005,1,4,西,左,1900-01-01 17:18:46,1900-01-01 17:19:19
4005,1,4,西,左,1900-01-01 17:20:13,1900-01-01 17:20:46
4005,1,4,西,左,1900-01-01 17:21:40,1900-01-01 17:22:13
4005,1,4,西,左,1900-01-01 17:23:07,1900-01-01 17:23:40
4005,1,4,西,左,1900-01-01 17:24:34,1900-01-01 17:25:07
4005,1,4,西,左,1900-01-01 17:26:01,1900-01-01 17:26:34
4005,1,4,西,左,1900-01-01 17:27:28,1900-01-01 17:28:01
4005,1,4,西,左,1900-01-01 17:28:55,1900-01-01 17:29:28
4005,1,4,西,左,1900-01-01 17:30:22,1900-01-01 17:30:55
4005,1,4,西,左,1900-01-01 17:31:49,1900-01-01 17:32:22
4005,1,4,西,左,1900-01-01 17:33:16,1900-01-01 17:33:49
4005,1,4,西,左,1900-01-01 17:34:43,1900-01-01 17:35:16
4005,1,4,西,左,1900-01-01 17:36:10,1900-01-01 17:36:43
4005,1,4,西,左,1900-01-01 17:37:37,1900-01-01 17:38:10
4005,1,4,西,左,1900-01-01 17:39:04,1900-01-01 17:39:37
4005,1,4,西,左,1900-01-01 17:40:31,1900-01-01 17:41:04
4005,1,4,西,左,1900-01-01 17:41:58,1900-01-01 17:42:31
4005,1,4,西,左,1900-01-01 17:43:25,1900-01-01 17:43:58
4005,1,4,西,左,1900-01-01 17:44:52,1900-01-01 17:45:25
4005,1,4,西,左,1900-01-01 17:46:19,1900-01-01 17:46:52
4005,1,4,西,左,1900-01-01 17:47:46,1900-01-01 17:48:19
4005,1,4,西,左,1900-01-01 17:49:13,1900-01-01 17:49:46
4005,1,4,西,左,1900-01-01 17:50:40,1900-01-01 17:51:13
4005,1,4,西,左,1900-01-01 17:52:07,1900-01-01 17:52:40
4005,1,4,西,左,1900-01-01 17:53:34,1900-01-01 17:54:07
4005,1,4,西,左,1900-01-01 17:55:01,1900-01-01 17:55:34
4005,1,4,西,左,1900-01-01 17:56:28,1900-01-01 17:57:01
4005,1,4,西,左,1900-01-01 17:57:55,1900-01-01 17:58:28
4005,1,4,西,左,1900-01-01 17:59:22,1900-01-01 17:59:55
4005,1,4,西,左,1900-01-01 18:00:49,1900-01-01 18:01:22
4005,1,1,北,左,1900-01-01 17:01:10,1900-01-01 17:01:43
4005,1,1,北,左,1900-01-01 17:02:37,1900-01-01 17:03:10
4005,1,1,北,左,1900-01-01 17:04:04,1900-01-01 17:04:37
4005,1,1,北,左,1900-01-01 17:05:31,1900-01-01 17:06:04
4005,1,1,北,左,1900-01-01 17:06:58,1900-01-01 17:07:31
4005,1,1,北,左,1900-01-01 17:08:25,1900-01-01 17:08:58
4005,1,1,北,左,1900-01-01 17:09:52,1900-01-01 17:10:25
4005,1,1,北,左,1900-01-01 17:11:19,1900-01-01 17:11:52
4005,1,1,北,左,1900-01-01 17:12:46,1900-01-01 17:13:19
4005,1,1,北,左,1900-01-01 17:14:13,1900-01-01 17:14:46
4005,1,1,北,左,1900-01-01 17:15:40,1900-01-01 17:16:13
4005,1,1,北,左,1900-01-01 17:17:07,1900-01-01 17:17:40
4005,1,1,北,左,1900-01-01 17:18:34,1900-01-01 17:19:07
4005,1,1,北,左,1900-01-01 17:20:01,1900-01-01 17:20:34
4005,1,1,北,左,1900-01-01 17:21:28,1900-01-01 17:22:01
4005,1,1,北,左,1900-01-01 17:22:55,1900-01-01 17:23:28
4005,1,1,北,左,1900-01-01 17:24:22,1900-01-01 17:24:55
4005,1,1,北,左,1900-01-01 17:25:49,1900-01-01 17:26:22
4005,1,1,北,左,1900-01-01 17:27:16,1900-01-01 17:27:49
4005,1,1,北,左,1900-01-01 17:28:43,1900-01-01 17:29:16
4005,1,1,北,左,1900-01-01 17:30:10,1900-01-01 17:30:43
4005,1,1,北,左,1900-01-01 17:31:37,1900-01-01 17:32:10
4005,1,1,北,左,1900-01-01 17:33:04,1900-01-01 17:33:37
4005,1,1,北,左,1900-01-01 17:34:31,1900-01-01 17:35:04
4005,1,1,北,左,1900-01-01 17:35:58,1900-01-01 17:36:31
4005,1,1,北,左,1900-01-01 17:37:25,1900-01-01 17:37:58
4005,1,1,北,左,1900-01-01 17:38:52,1900-01-01 17:39:25
4005,1,1,北,左,1900-01-01 17:40:19,1900-01-01 17:40:52
4005,1,1,北,左,1900-01-01 17:41:46,1900-01-01 17:42:19
4005,1,1,北,左,1900-01-01 17:43:13,1900-01-01 17:43:46
4005,1,1,北,左,1900-01-01 17:44:40,1900-01-01 17:45:13
4005,1,1,北,左,1900-01-01 17:46:07,1900-01-01 17:46:40
4005,1,1,北,左,1900-01-01 17:47:34,1900-01-01 17:48:07
4005,1,1,北,左,1900-01-01 17:49:01,1900-01-01 17:49:34
4005,1,1,北,左,1900-01-01 17:50:28,1900-01-01 17:51:01
4005,1,1,北,左,1900-01-01 17:51:55,1900-01-01 17:52:28
4005,1,1,北,左,1900-01-01 17:53:22,1900-01-01 17:53:55
4005,1,1,北,左,1900-01-01 17:54:49,1900-01-01 17:55:22
4005,1,1,北,左,1900-01-01 17:56:16,1900-01-01 17:56:49
4005,1,1,北,左,1900-01-01 17:57:43,1900-01-01 17:58:16
4005,1,1,北,左,1900-01-01 17:59:10,1900-01-01 17:59:43
4005,1,1,北,左,1900-01-01 18:00:37,1900-01-01 18:01:10
4005,1,4,东,左,1900-01-01 17:00:49,1900-01-01 17:01:22
4005,1,4,东,左,1900-01-01 17:02:49,1900-01-01 17:03:22
4005,1,4,东,左,1900-01-01 17:04:16,1900-01-01 17:04:49
4005,1,4,东,左,1900-01-01 17:05:43,1900-01-01 17:06:16
4005,1,4,东,左,1900-01-01 17:07:10,1900-01-01 17:07:43
4005,1,4,东,左,1900-01-01 17:08:37,1900-01-01 17:09:10
4005,1,4,东,左,1900-01-01 17:10:04,1900-01-01 17:10:37
4005,1,4,东,左,1900-01-01 17:11:31,1900-01-01 17:12:04
4005,1,4,东,左,1900-01-01 17:12:58,1900-01-01 17:13:31
4005,1,4,东,左,1900-01-01 17:14:25,1900-01-01 17:14:58
4005,1,4,东,左,1900-01-01 17:15:52,1900-01-01 17:16:25
4005,1,4,东,左,1900-01-01 17:17:19,1900-01-01 17:17:52
4005,1,4,东,左,1900-01-01 17:18:46,1900-01-01 17:19:19
4005,1,4,东,左,1900-01-01 17:20:13,1900-01-01 17:20:46
4005,1,4,东,左,1900-01-01 17:21:40,1900-01-01 17:22:13
4005,1,4,东,左,1900-01-01 17:23:07,1900-01-01 17:23:40
4005,1,4,东,左,1900-01-01 17:24:34,1900-01-01 17:25:07
4005,1,4,东,左,1900-01-01 17:26:01,1900-01-01 17:26:34
4005,1,4,东,左,1900-01-01 17:27:28,1900-01-01 17:28:01
4005,1,4,东,左,1900-01-01 17:28:55,1900-01-01 17:29:28
4005,1,4,东,左,1900-01-01 17:30:22,1900-01-01 17:30:55
4005,1,4,东,左,1900-01-01 17:31:49,1900-01-01 17:32:22
4005,1,4,东,左,1900-01-01 17:33:16,1900-01-01 17:33:49
4005,1,4,东,左,1900-01-01 17:34:43,1900-01-01 17:35:16
4005,1,4,东,左,1900-01-01 17:36:10,1900-01-01 17:36:43
4005,1,4,东,左,1900-01-01 17:37:37,1900-01-01 17:38:10
4005,1,4,东,左,1900-01-01 17:39:04,1900-01-01 17:39:37
4005,1,4,东,左,1900-01-01 17:40:31,1900-01-01 17:41:04
4005,1,4,东,左,1900-01-01 17:41:58,1900-01-01 17:42:31
4005,1,4,东,左,1900-01-01 17:43:25,1900-01-01 17:43:58
4005,1,4,东,左,1900-01-01 17:44:52,1900-01-01 17:45:25
4005,1,4,东,左,1900-01-01 17:46:19,1900-01-01 17:46:52
4005,1,4,东,左,1900-01-01 17:47:46,1900-01-01 17:48:19
4005,1,4,东,左,1900-01-01 17:49:13,1900-01-01 17:49:46
4005,1,4,东,左,1900-01-01 17:50:40,1900-01-01 17:51:13
4005,1,4,东,左,1900-01-01 17:52:07,1900-01-01 17:52:40
4005,1,4,东,左,1900-01-01 17:53:34,1900-01-01 17:54:07
4005,1,4,东,左,1900-01-01 17:55:01,1900-01-01 17:55:34
4005,1,4,东,左,1900-01-01 17:56:28,1900-01-01 17:57:01
4005,1,4,东,左,1900-01-01 17:57:55,1900-01-01 17:58:28
4005,1,4,东,左,1900-01-01 17:59:22,1900-01-01 17:59:55
4005,1,4,东,左,1900-01-01 18:00:49,1900-01-01 18:01:22
4005,1,2,北,直,1900-01-01 16:59:43,1900-01-01 17:00:16
4005,1,2,北,直,1900-01-01 17:01:43,1900-01-01 17:02:16
4005,1,2,北,直,1900-01-01 17:03:10,1900-01-01 17:03:43
4005,1,2,北,直,1900-01-01 17:04:37,1900-01-01 17:05:10
4005,1,2,北,直,1900-01-01 17:06:04,1900-01-01 17:06:37
4005,1,2,北,直,1900-01-01 17:07:31,1900-01-01 17:08:04
4005,1,2,北,直,1900-01-01 17:08:58,1900-01-01 17:09:31
4005,1,2,北,直,1900-01-01 17:10:25,1900-01-01 17:10:58
4005,1,2,北,直,1900-01-01 17:11:52,1900-01-01 17:12:25
4005,1,2,北,直,1900-01-01 17:13:19,1900-01-01 17:13:52
4005,1,2,北,直,1900-01-01 17:14:46,1900-01-01 17:15:19
4005,1,2,北,直,1900-01-01 17:16:13,1900-01-01 17:16:46
4005,1,2,北,直,1900-01-01 17:17:40,1900-01-01 17:18:13
4005,1,2,北,直,1900-01-01 17:19:07,1900-01-01 17:19:40
4005,1,2,北,直,1900-01-01 17:20:34,1900-01-01 17:21:07
4005,1,2,北,直,1900-01-01 17:22:01,1900-01-01 17:22:34
4005,1,2,北,直,1900-01-01 17:23:28,1900-01-01 17:24:01
4005,1,2,北,直,1900-01-01 17:24:55,1900-01-01 17:25:28
4005,1,2,北,直,1900-01-01 17:26:22,1900-01-01 17:26:55
4005,1,2,北,直,1900-01-01 17:27:49,1900-01-01 17:28:22
4005,1,2,北,直,1900-01-01 17:29:16,1900-01-01 17:29:49
4005,1,2,北,直,1900-01-01 17:30:43,1900-01-01 17:31:16
4005,1,2,北,直,1900-01-01 17:32:10,1900-01-01 17:32:43
4005,1,2,北,直,1900-01-01 17:33:37,1900-01-01 17:34:10
4005,1,2,北,直,1900-01-01 17:35:04,1900-01-01 17:35:37
4005,1,2,北,直,1900-01-01 17:36:31,1900-01-01 17:37:04
4005,1,2,北,直,1900-01-01 17:37:58,1900-01-01 17:38:31
4005,1,2,北,直,1900-01-01 17:39:25,1900-01-01 17:39:58
4005,1,2,北,直,1900-01-01 17:40:52,1900-01-01 17:41:25
4005,1,2,北,直,1900-01-01 17:42:19,1900-01-01 17:42:52
4005,1,2,北,直,1900-01-01 17:43:46,1900-01-01 17:44:19
4005,1,2,北,直,1900-01-01 17:45:13,1900-01-01 17:45:46
4005,1,2,北,直,1900-01-01 17:46:40,1900-01-01 17:47:13
4005,1,2,北,直,1900-01-01 17:48:07,1900-01-01 17:48:40
4005,1,2,北,直,1900-01-01 17:49:34,1900-01-01 17:50:07
4005,1,2,北,直,1900-01-01 17:51:01,1900-01-01 17:51:34
4005,1,2,北,直,1900-01-01 17:52:28,1900-01-01 17:53:01
4005,1,2,北,直,1900-01-01 17:53:55,1900-01-01 17:54:28
4005,1,2,北,直,1900-01-01 17:55:22,1900-01-01 17:55:55
4005,1,2,北,直,1900-01-01 17:56:49,1900-01-01 17:57:22
4005,1,2,北,直,1900-01-01 17:58:16,1900-01-01 17:58:49
4005,1,2,北,直,1900-01-01 17:59:43,1900-01-01 18:00:16
4005,1,2,南,直,1900-01-01 16:59:43,1900-01-01 17:00:16
4005,1,2,南,直,1900-01-01 17:01:43,1900-01-01 17:02:16
4005,1,2,南,直,1900-01-01 17:03:10,1900-01-01 17:03:43
4005,1,2,南,直,1900-01-01 17:04:37,1900-01-01 17:05:10
4005,1,2,南,直,1900-01-01 17:06:04,1900-01-01 17:06:37
4005,1,2,南,直,1900-01-01 17:07:31,1900-01-01 17:08:04
4005,1,2,南,直,1900-01-01 17:08:58,1900-01-01 17:09:31
4005,1,2,南,直,1900-01-01 17:10:25,1900-01-01 17:10:58
4005,1,2,南,直,1900-01-01 17:11:52,1900-01-01 17:12:25
4005,1,2,南,直,1900-01-01 17:13:19,1900-01-01 17:13:52
4005,1,2,南,直,1900-01-01 17:14:46,1900-01-01 17:15:19
4005,1,2,南,直,1900-01-01 17:16:13,1900-01-01 17:16:46
4005,1,2,南,直,1900-01-01 17:17:40,1900-01-01 17:18:13
4005,1,2,南,直,1900-01-01 17:19:07,1900-01-01 17:19:40
4005,1,2,南,直,1900-01-01 17:20:34,1900-01-01 17:21:07
4005,1,2,南,直,1900-01-01 17:22:01,1900-01-01 17:22:34
4005,1,2,南,直,1900-01-01 17:23:28,1900-01-01 17:24:01
4005,1,2,南,直,1900-01-01 17:24:55,1900-01-01 17:25:28
4005,1,2,南,直,1900-01-01 17:26:22,1900-01-01 17:26:55
4005,1,2,南,直,1900-01-01 17:27:49,1900-01-01 17:28:22
4005,1,2,南,直,1900-01-01 17:29:16,1900-01-01 17:29:49
4005,1,2,南,直,1900-01-01 17:30:43,1900-01-01 17:31:16
4005,1,2,南,直,1900-01-01 17:32:10,1900-01-01 17:32:43
4005,1,2,南,直,1900-01-01 17:33:37,1900-01-01 17:34:10
4005,1,2,南,直,1900-01-01 17:35:04,1900-01-01 17:35:37
4005,1,2,南,直,1900-01-01 17:36:31,1900-01-01 17:37:04
4005,1,2,南,直,1900-01-01 17:37:58,1900-01-01 17:38:31
4005,1,2,南,直,1900-01-01 17:39:25,1900-01-01 17:39:58
4005,1,2,南,直,1900-01-01 17:40:52,1900-01-01 17:41:25
4005,1,2,南,直,1900-01-01 17:42:19,1900-01-01 17:42:52
4005,1,2,南,直,1900-01-01 17:43:46,1900-01-01 17:44:19
4005,1,2,南,直,1900-01-01 17:45:13,1900-01-01 17:45:46
4005,1,2,南,直,1900-01-01 17:46:40,1900-01-01 17:47:13
4005,1,2,南,直,1900-01-01 17:48:07,1900-01-01 17:48:40
4005,1,2,南,直,1900-01-01 17:49:34,1900-01-01 17:50:07
4005,1,2,南,直,1900-01-01 17:51:01,1900-01-01 17:51:34
4005,1,2,南,直,1900-01-01 17:52:28,1900-01-01 17:53:01
4005,1,2,南,直,1900-01-01 17:53:55,1900-01-01 17:54:28
4005,1,2,南,直,1900-01-01 17:55:22,1900-01-01 17:55:55
4005,1,2,南,直,1900-01-01 17:56:49,1900-01-01 17:57:22
4005,1,2,南,直,1900-01-01 17:58:16,1900-01-01 17:58:49
4005,1,2,南,直,1900-01-01 17:59:43,1900-01-01 18:00:16
4005,1,3,东,直,1900-01-01 17:00:16,1900-01-01 17:00:49
4005,1,3,东,直,1900-01-01 17:02:16,1900-01-01 17:02:49
4005,1,3,东,直,1900-01-01 17:03:43,1900-01-01 17:04:16
4005,1,3,东,直,1900-01-01 17:05:10,1900-01-01 17:05:43
4005,1,3,东,直,1900-01-01 17:06:37,1900-01-01 17:07:10
4005,1,3,东,直,1900-01-01 17:08:04,1900-01-01 17:08:37
4005,1,3,东,直,1900-01-01 17:09:31,1900-01-01 17:10:04
4005,1,3,东,直,1900-01-01 17:10:58,1900-01-01 17:11:31
4005,1,3,东,直,1900-01-01 17:12:25,1900-01-01 17:12:58
4005,1,3,东,直,1900-01-01 17:13:52,1900-01-01 17:14:25
4005,1,3,东,直,1900-01-01 17:15:19,1900-01-01 17:15:52
4005,1,3,东,直,1900-01-01 17:16:46,1900-01-01 17:17:19
4005,1,3,东,直,1900-01-01 17:18:13,1900-01-01 17:18:46
4005,1,3,东,直,1900-01-01 17:19:40,1900-01-01 17:20:13
4005,1,3,东,直,1900-01-01 17:21:07,1900-01-01 17:21:40
4005,1,3,东,直,1900-01-01 17:22:34,1900-01-01 17:23:07
4005,1,3,东,直,1900-01-01 17:24:01,1900-01-01 17:24:34
4005,1,3,东,直,1900-01-01 17:25:28,1900-01-01 17:26:01
4005,1,3,东,直,1900-01-01 17:26:55,1900-01-01 17:27:28
4005,1,3,东,直,1900-01-01 17:28:22,1900-01-01 17:28:55
4005,1,3,东,直,1900-01-01 17:29:49,1900-01-01 17:30:22
4005,1,3,东,直,1900-01-01 17:31:16,1900-01-01 17:31:49
4005,1,3,东,直,1900-01-01 17:32:43,1900-01-01 17:33:16
4005,1,3,东,直,1900-01-01 17:34:10,1900-01-01 17:34:43
4005,1,3,东,直,1900-01-01 17:35:37,1900-01-01 17:36:10
4005,1,3,东,直,1900-01-01 17:37:04,1900-01-01 17:37:37
4005,1,3,东,直,1900-01-01 17:38:31,1900-01-01 17:39:04
4005,1,3,东,直,1900-01-01 17:39:58,1900-01-01 17:40:31
4005,1,3,东,直,1900-01-01 17:41:25,1900-01-01 17:41:58
4005,1,3,东,直,1900-01-01 17:42:52,1900-01-01 17:43:25
4005,1,3,东,直,1900-01-01 17:44:19,1900-01-01 17:44:52
4005,1,3,东,直,1900-01-01 17:45:46,1900-01-01 17:46:19
4005,1,3,东,直,1900-01-01 17:47:13,1900-01-01 17:47:46
4005,1,3,东,直,1900-01-01 17:48:40,1900-01-01 17:49:13
4005,1,3,东,直,1900-01-01 17:50:07,1900-01-01 17:50:40
4005,1,3,东,直,1900-01-01 17:51:34,1900-01-01 17:52:07
4005,1,3,东,直,1900-01-01 17:53:01,1900-01-01 17:53:34
4005,1,3,东,直,1900-01-01 17:54:28,1900-01-01 17:55:01
4005,1,3,东,直,1900-01-01 17:55:55,1900-01-01 17:56:28
4005,1,3,东,直,1900-01-01 17:57:22,1900-01-01 17:57:55
4005,1,3,东,直,1900-01-01 17:58:49,1900-01-01 17:59:22
4005,1,3,东,直,1900-01-01 18:00:16,1900-01-01 18:00:49
4005,1,1,南,左,1900-01-01 17:01:10,1900-01-01 17:01:43
